order_id,user_id,product_id,quantity,order_date,status,channel,discount,price,cost,category,amount,profit,city
ORD00005367,U00466,P0135,2,2025-11-22 03:10:56.656264,已完成,直播,0.2,1250.9,686.49,食品,2001.44,903.06,武汉
ORD00005368,U00489,P0154,1,2025-11-02 04:14:56.656264,已完成,直播,0.3,1623.7,1051.75,美妆,1136.59,400.36,北京
ORD00005369,U00463,P0168,2,2025-09-06 06:31:56.656264,已完成,直播,0.0,882.62,361.12,食品,1765.24,1043.0,成都
ORD00005370,U00002,P0055,2,2025-10-12 05:24:56.656264,已完成,推荐,0.0,1327.32,650.02,家居,2654.64,1354.6,深圳
ORD00005371,U00131,P0133,1,2025-08-24 03:06:56.656264,已退款,复购,0.0,820.78,543.53,家居,820.78,277.25,深圳
ORD00005372,U00438,P0138,3,2025-12-05 06:02:56.656264,已完成,直播,0.2,337.19,205.74,食品,809.26,315.48,西安
ORD00005373,U00028,P0145,1,2025-10-02 07:16:56.656264,已完成,直播,0.0,792.02,242.22,食品,792.02,549.8,上海
ORD00005374,U00338,P0021,2,2025-08-08 06:13:56.656264,已完成,复购,0.0,670.38,303.11,家居,1340.76,734.54,广州
ORD00005375,U00048,P0135,2,2025-09-03 05:01:56.656264,已完成,活动,0.3,1250.9,686.49,食品,1751.26,790.17,武汉
ORD00005376,U00028,P0183,2,2025-10-20 07:43:56.656264,已完成,搜索,0.0,848.61,422.54,服装,1697.22,852.14,上海
ORD00005377,U00177,P0192,1,2025-11-14 22:28:56.656264,已完成,搜索,0.3,140.33,44.61,美妆,98.23,67.0,广州
ORD00005378,U00305,P0129,1,2025-08-08 17:55:56.656264,已完成,搜索,0.0,1889.39,1138.07,电子产品,1889.39,751.32,上海
ORD00005379,U00207,P0184,1,2025-11-25 01:47:56.656264,已完成,直播,0.0,1528.97,731.15,美妆,1528.97,797.82,西安
ORD00005380,U00339,P0198,2,2025-11-08 03:32:56.656264,已完成,搜索,0.0,195.85,89.16,家居,391.7,213.38,深圳
ORD00005381,U00008,P0092,1,2025-08-10 22:47:56.656264,待发货,搜索,0.0,181.03,65.25,食品,181.03,115.78,杭州
ORD00005382,U00082,P0066,1,2025-08-13 07:25:56.656264,已取消,搜索,0.3,1654.89,927.34,美妆,1158.42,509.28,深圳
ORD00005383,U00220,P0109,1,2025-09-27 01:37:56.656264,已退款,活动,0.0,1640.85,738.52,电子产品,1640.85,902.33,武汉
ORD00005384,U00363,P0080,2,2026-01-21 01:08:56.656264,已完成,直播,0.3,222.74,147.95,运动,311.84,104.71,北京
ORD00005385,U00149,P0121,1,2025-10-23 06:50:56.656264,已完成,复购,0.0,1119.32,564.11,服装,1119.32,555.21,北京
ORD00005386,U00041,P0103,1,2025-12-21 01:24:56.656264,已完成,推荐,0.1,1082.92,588.54,食品,974.63,444.94,广州
ORD00005387,U00374,P0200,2,2025-12-28 19:43:56.656264,已取消,直播,0.0,1886.39,1213.13,美妆,3772.78,1346.52,西安
ORD00005388,U00070,P0175,1,2025-11-29 15:56:56.656264,已退款,直播,0.2,708.29,331.57,电子产品,566.63,301.38,成都
ORD00005389,U00231,P0053,1,2025-10-13 21:55:56.656264,已完成,直播,0.0,1344.59,839.36,运动,1344.59,505.23,成都
ORD00005390,U00082,P0110,2,2025-08-17 01:37:56.656264,已完成,推荐,0.2,1666.11,590.79,食品,2665.78,1720.51,深圳
ORD00005391,U00423,P0156,1,2025-11-04 04:33:56.656264,已完成,活动,0.0,27.64,9.26,服装,27.64,18.38,成都
ORD00005392,U00100,P0081,2,2025-08-14 23:33:56.656264,待发货,直播,0.2,1798.49,1090.54,美妆,2877.58,1132.72,杭州
ORD00005393,U00251,P0054,2,2026-01-07 23:51:56.656264,已完成,活动,0.0,1944.12,1286.07,电子产品,3888.24,1316.1,成都
ORD00005394,U00036,P0066,1,2026-01-09 07:24:56.656264,已完成,搜索,0.0,1654.89,927.34,美妆,1654.89,727.55,杭州
ORD00005395,U00341,P0138,1,2025-12-09 05:07:56.656264,待发货,活动,0.3,337.19,205.74,食品,236.03,92.01,广州
ORD00005396,U00029,P0050,1,2025-10-13 03:23:56.656264,待发货,活动,0.0,899.65,601.72,服装,899.65,297.93,西安
ORD00005397,U00479,P0060,3,2025-09-27 17:48:56.656264,已完成,推荐,0.0,707.11,398.46,电子产品,2121.33,925.95,北京
ORD00005398,U00283,P0078,1,2025-11-08 06:49:56.656264,已完成,直播,0.0,942.55,639.06,运动,942.55,303.49,成都
ORD00005399,U00054,P0154,1,2025-12-16 03:21:56.656264,已完成,推荐,0.0,1623.7,1051.75,美妆,1623.7,571.95,深圳
ORD00005400,U00368,P0022,1,2025-12-04 18:01:56.656264,已完成,推荐,0.0,436.85,247.7,美妆,436.85,189.15,上海
ORD00005401,U00446,P0099,1,2025-11-12 03:35:56.656264,已取消,活动,0.0,54.32,26.59,电子产品,54.32,27.73,广州
ORD00005402,U00115,P0191,2,2025-10-18 06:37:56.656264,已完成,推荐,0.1,1305.98,758.35,电子产品,2350.76,985.73,武汉
ORD00005403,U00250,P0019,2,2025-09-30 04:28:56.656264,已完成,活动,0.0,149.57,75.42,家居,299.14,148.3,广州
ORD00005404,U00235,P0121,2,2025-09-15 04:54:56.656264,已完成,搜索,0.1,1119.32,564.11,服装,2014.78,999.38,深圳
ORD00005405,U00032,P0028,2,2025-09-09 22:43:56.656264,已完成,复购,0.0,14.46,5.1,食品,28.92,18.72,北京
ORD00005406,U00303,P0108,2,2026-01-26 00:40:56.656264,已完成,搜索,0.0,826.29,377.24,运动,1652.58,898.1,广州
ORD00005407,U00475,P0177,2,2025-08-15 19:34:56.656264,已完成,搜索,0.0,663.52,408.89,食品,1327.04,509.26,广州
ORD00005408,U00452,P0094,2,2025-11-20 23:53:56.656264,已完成,活动,0.2,414.81,131.95,服装,663.7,452.58,成都
ORD00005409,U00291,P0039,1,2026-01-03 01:55:56.656264,已完成,直播,0.3,913.38,499.27,食品,639.37,289.88,北京
ORD00005410,U00116,P0146,1,2025-12-17 03:42:56.656264,已退款,推荐,0.0,149.76,94.64,运动,149.76,55.12,深圳
ORD00005411,U00132,P0164,2,2025-11-27 05:02:56.656264,已完成,活动,0.0,478.95,239.42,服装,957.9,479.06,杭州
ORD00005412,U00196,P0198,1,2026-01-26 03:10:56.656264,已完成,直播,0.2,195.85,89.16,家居,156.68,85.35,上海
ORD00005413,U00482,P0063,3,2026-01-23 19:38:56.656264,已退款,直播,0.1,351.54,227.72,家居,949.16,334.31,成都
ORD00005414,U00306,P0081,1,2025-09-28 14:53:56.656264,已完成,推荐,0.0,1798.49,1090.54,美妆,1798.49,707.95,杭州
ORD00005415,U00381,P0173,1,2025-11-25 19:01:56.656264,已完成,直播,0.3,214.57,142.38,运动,150.2,50.53,西安
ORD00005416,U00035,P0119,1,2025-12-21 06:22:56.656264,已完成,推荐,0.0,97.59,61.26,服装,97.59,36.33,成都
ORD00005417,U00262,P0100,1,2025-11-21 22:25:56.656264,已完成,活动,0.3,87.56,31.17,电子产品,61.29,39.47,成都
ORD00005418,U00002,P0020,3,2025-11-14 20:40:56.656264,已完成,复购,0.0,1021.72,561.02,美妆,3065.16,1382.1,深圳
ORD00005419,U00327,P0120,2,2026-01-13 02:42:56.656264,已完成,活动,0.0,1794.67,625.82,电子产品,3589.34,2337.7,广州
ORD00005420,U00338,P0197,1,2025-10-14 06:03:56.656264,已完成,复购,0.1,1168.29,749.12,美妆,1051.46,377.25,广州
ORD00005421,U00110,P0180,3,2025-10-15 19:43:56.656264,已完成,直播,0.3,1967.31,1229.42,家居,4131.35,1549.57,武汉
ORD00005422,U00079,P0111,2,2025-09-28 00:30:56.656264,已完成,直播,0.0,1192.42,768.0,食品,2384.84,848.84,武汉
ORD00005423,U00064,P0098,3,2025-11-17 01:42:56.656264,已完成,活动,0.3,441.69,183.55,运动,927.55,542.09,北京
ORD00005424,U00435,P0097,2,2026-01-25 23:15:56.656264,已完成,活动,0.0,1366.79,579.67,运动,2733.58,1574.24,深圳
ORD00005425,U00494,P0154,2,2025-11-30 11:02:56.656264,已完成,直播,0.1,1623.7,1051.75,美妆,2922.66,1029.51,成都
ORD00005426,U00304,P0017,1,2025-12-19 07:23:56.656264,已完成,搜索,0.0,941.71,550.85,服装,941.71,390.86,成都
ORD00005427,U00436,P0098,2,2025-10-25 19:11:56.656264,已完成,搜索,0.1,441.69,183.55,运动,795.04,464.65,西安
ORD00005428,U00070,P0112,1,2025-08-05 03:45:56.656264,已完成,复购,0.2,404.85,267.62,食品,323.88,109.78,成都
ORD00005429,U00379,P0092,2,2025-08-25 17:49:56.656264,已完成,活动,0.2,181.03,65.25,食品,289.65,185.25,上海
ORD00005430,U00283,P0167,2,2025-11-08 08:28:56.656264,已完成,直播,0.0,572.06,380.8,电子产品,1144.12,382.52,成都
ORD00005431,U00267,P0031,1,2025-08-04 07:51:56.656264,已完成,直播,0.0,1989.68,908.66,电子产品,1989.68,1081.02,深圳
ORD00005432,U00238,P0193,1,2025-10-17 07:46:56.656264,已完成,直播,0.1,113.53,41.69,服装,102.18,64.66,成都
ORD00005433,U00488,P0144,1,2025-09-30 02:08:56.656264,已退款,搜索,0.3,549.82,167.35,美妆,384.87,267.73,深圳
ORD00005434,U00044,P0062,1,2025-08-26 00:15:56.656264,已完成,搜索,0.0,1410.04,986.53,美妆,1410.04,423.51,西安
ORD00005435,U00350,P0002,1,2025-08-27 04:53:56.656264,已完成,复购,0.3,833.23,429.39,电子产品,583.26,282.69,武汉
ORD00005436,U00499,P0094,2,2025-08-07 02:11:56.656264,已完成,搜索,0.2,414.81,131.95,服装,663.7,452.58,北京
ORD00005437,U00361,P0104,2,2025-12-04 22:29:56.656264,已完成,搜索,0.0,1055.73,469.34,食品,2111.46,1172.78,深圳
ORD00005438,U00081,P0071,1,2025-08-23 21:03:56.656264,已完成,直播,0.0,661.79,437.36,美妆,661.79,224.43,武汉
ORD00005439,U00082,P0008,3,2025-08-28 01:26:56.656264,已完成,直播,0.0,1172.44,599.0,服装,3517.32,1720.32,深圳
ORD00005440,U00003,P0081,2,2026-01-16 23:29:56.656264,已完成,搜索,0.0,1798.49,1090.54,美妆,3596.98,1415.9,杭州
ORD00005441,U00450,P0007,2,2025-10-09 01:20:56.656264,已完成,复购,0.1,41.89,18.39,美妆,75.4,42.3,成都
ORD00005442,U00208,P0021,2,2025-11-08 12:19:56.656264,已完成,活动,0.1,670.38,303.11,家居,1206.68,661.09,深圳
ORD00005443,U00422,P0105,3,2025-09-05 18:10:56.656264,待发货,直播,0.0,1093.01,513.18,美妆,3279.03,1739.49,上海
ORD00005444,U00077,P0089,1,2025-08-24 03:41:56.656264,已完成,直播,0.0,718.03,225.86,电子产品,718.03,492.17,深圳
ORD00005445,U00435,P0046,3,2025-08-18 00:21:56.656264,已完成,直播,0.3,1947.14,1179.61,运动,4088.99,1611.81,深圳
ORD00005446,U00019,P0151,1,2025-11-18 16:20:56.656264,已完成,搜索,0.0,289.56,120.46,家居,289.56,169.1,西安
ORD00005447,U00306,P0126,2,2025-11-30 14:53:56.656264,已完成,活动,0.0,897.6,498.21,运动,1795.2,798.78,杭州
ORD00005448,U00375,P0143,2,2025-08-21 18:03:56.656264,已完成,复购,0.3,1338.27,522.78,服装,1873.58,1141.69,北京
ORD00005449,U00082,P0079,1,2025-12-04 06:51:56.656264,已完成,直播,0.0,1122.32,480.35,美妆,1122.32,641.97,深圳
ORD00005450,U00089,P0074,1,2025-12-17 05:32:56.656264,已完成,活动,0.0,1978.71,1271.68,美妆,1978.71,707.03,深圳
ORD00005451,U00394,P0077,3,2026-01-10 18:12:56.656264,已完成,复购,0.3,992.45,423.67,食品,2084.14,1194.44,西安
ORD00005452,U00177,P0075,3,2025-09-20 05:53:56.656264,已完成,搜索,0.0,1838.96,1116.31,运动,5516.88,2167.95,广州
ORD00005453,U00103,P0019,2,2025-12-14 20:34:56.656264,已完成,搜索,0.3,149.57,75.42,家居,209.4,103.81,上海
ORD00005454,U00105,P0022,3,2025-08-30 06:09:56.656264,已完成,推荐,0.0,436.85,247.7,美妆,1310.55,567.45,上海
ORD00005455,U00202,P0042,3,2025-12-01 21:35:56.656264,已完成,直播,0.0,1925.69,808.52,服装,5777.07,3351.51,西安
ORD00005456,U00194,P0070,3,2025-11-28 21:37:56.656264,已完成,直播,0.0,1938.44,869.36,家居,5815.32,3207.24,武汉
ORD00005457,U00249,P0064,2,2025-09-17 03:58:56.656264,已完成,推荐,0.0,1206.11,570.69,运动,2412.22,1270.84,北京
ORD00005458,U00175,P0143,1,2025-12-31 17:40:56.656264,已完成,推荐,0.0,1338.27,522.78,服装,1338.27,815.49,西安
ORD00005459,U00284,P0085,1,2025-08-12 04:42:56.656264,待发货,直播,0.0,715.92,223.98,美妆,715.92,491.94,武汉
ORD00005460,U00034,P0161,1,2025-09-25 20:17:56.656264,已完成,复购,0.3,1569.17,885.01,美妆,1098.42,478.91,上海
ORD00005461,U00128,P0088,1,2025-11-16 18:59:56.656264,已完成,搜索,0.3,660.31,206.25,电子产品,462.22,317.84,北京
ORD00005462,U00150,P0192,1,2025-08-09 18:18:56.656264,已完成,搜索,0.2,140.33,44.61,美妆,112.26,76.58,西安
ORD00005463,U00461,P0189,1,2025-12-28 19:10:56.656264,已退款,直播,0.2,1410.53,598.0,美妆,1128.42,650.02,上海
ORD00005464,U00496,P0007,1,2025-08-12 19:19:56.656264,已完成,推荐,0.2,41.89,18.39,美妆,33.51,18.8,武汉
ORD00005465,U00131,P0189,2,2025-10-30 08:26:56.656264,已完成,直播,0.0,1410.53,598.0,美妆,2821.06,1625.06,深圳
ORD00005466,U00494,P0071,2,2026-01-12 03:12:56.656264,已完成,推荐,0.1,661.79,437.36,美妆,1191.22,403.97,成都
ORD00005467,U00173,P0194,2,2025-09-20 07:32:56.656264,已完成,直播,0.0,984.83,408.35,服装,1969.66,1152.96,广州
ORD00005468,U00251,P0147,1,2025-09-11 06:43:56.656264,已退款,直播,0.3,893.26,388.1,运动,625.28,353.61,成都
ORD00005469,U00044,P0174,1,2025-10-14 05:29:56.656264,已完成,直播,0.1,1111.64,648.76,运动,1000.48,416.59,西安
ORD00005470,U00104,P0077,1,2025-09-03 07:44:56.656264,已退款,直播,0.0,992.45,423.67,食品,992.45,568.78,深圳
ORD00005471,U00134,P0118,2,2025-08-29 05:01:56.656264,已完成,直播,0.0,535.7,361.7,电子产品,1071.4,348.0,杭州
ORD00005472,U00393,P0106,3,2025-10-09 00:34:56.656264,已完成,推荐,0.3,1037.67,701.35,服装,2179.11,706.27,西安
ORD00005473,U00434,P0136,1,2025-11-21 20:28:56.656264,已退款,直播,0.0,655.33,373.1,美妆,655.33,282.23,西安
ORD00005474,U00477,P0186,2,2025-09-04 19:54:56.656264,已完成,推荐,0.2,622.88,321.47,食品,996.61,482.26,北京
ORD00005475,U00217,P0020,2,2025-10-08 02:25:56.656264,已完成,直播,0.1,1021.72,561.02,美妆,1839.1,829.26,深圳
ORD00005476,U00115,P0115,1,2025-09-22 06:12:56.656264,已完成,搜索,0.2,114.97,71.32,服装,91.98,34.92,武汉
ORD00005477,U00174,P0055,3,2025-09-27 05:29:56.656264,已完成,直播,0.0,1327.32,650.02,家居,3981.96,2031.9,深圳
ORD00005478,U00018,P0102,1,2026-01-11 15:02:56.656264,已完成,搜索,0.2,1756.44,989.04,服装,1405.15,613.92,西安
ORD00005479,U00240,P0183,1,2026-01-21 20:39:56.656264,已退款,活动,0.0,848.61,422.54,服装,848.61,426.07,西安
ORD00005480,U00113,P0001,3,2025-09-26 06:30:56.656264,已完成,活动,0.0,1404.94,598.39,食品,4214.82,2419.65,西安
ORD00005481,U00188,P0101,1,2025-09-03 01:04:56.656264,已完成,直播,0.2,918.86,485.99,美妆,735.09,346.3,武汉
ORD00005482,U00267,P0137,1,2025-09-08 22:45:56.656264,已完成,推荐,0.0,74.85,49.51,服装,74.85,25.34,深圳
ORD00005483,U00467,P0178,1,2025-11-15 23:43:56.656264,已完成,直播,0.0,162.45,106.08,电子产品,162.45,56.37,西安
ORD00005484,U00108,P0199,2,2026-01-13 17:29:56.656264,已完成,搜索,0.0,706.35,272.52,电子产品,1412.7,867.66,深圳
ORD00005485,U00035,P0142,2,2026-01-02 23:00:56.656264,已完成,直播,0.0,1067.9,488.14,家居,2135.8,1159.52,成都
ORD00005486,U00332,P0012,2,2025-08-22 17:07:56.656264,已完成,活动,0.0,1631.56,748.48,电子产品,3263.12,1766.16,北京
ORD00005487,U00061,P0182,3,2025-09-29 07:35:56.656264,已完成,推荐,0.0,1413.39,552.35,服装,4240.17,2583.12,广州
ORD00005488,U00380,P0173,2,2025-09-16 20:39:56.656264,已完成,推荐,0.2,214.57,142.38,运动,343.31,115.5,北京
ORD00005489,U00285,P0076,2,2026-01-11 00:00:56.656264,已完成,直播,0.1,1702.47,633.48,食品,3064.45,1924.18,上海
ORD00005490,U00397,P0011,2,2025-09-13 07:00:56.656264,待发货,直播,0.0,1050.37,578.13,家居,2100.74,944.48,西安
ORD00005491,U00215,P0037,2,2026-01-21 20:19:56.656264,已退款,活动,0.0,1869.77,580.67,电子产品,3739.54,2578.2,广州
ORD00005492,U00465,P0153,2,2025-10-17 18:53:56.656264,已完成,复购,0.0,373.25,183.63,服装,746.5,379.24,深圳
ORD00005493,U00438,P0167,2,2025-09-02 03:58:56.656264,已完成,直播,0.0,572.06,380.8,电子产品,1144.12,382.52,西安
ORD00005494,U00074,P0083,1,2025-11-01 09:58:56.656264,已完成,活动,0.0,1984.17,917.14,美妆,1984.17,1067.03,上海
ORD00005495,U00331,P0041,3,2025-11-21 05:21:56.656264,已完成,复购,0.0,645.62,413.33,食品,1936.86,696.87,北京
ORD00005496,U00459,P0089,2,2025-11-27 21:29:56.656264,已完成,直播,0.0,718.03,225.86,电子产品,1436.06,984.34,广州
ORD00005497,U00249,P0167,1,2025-11-18 13:28:56.656264,已完成,直播,0.1,572.06,380.8,电子产品,514.85,172.13,北京
ORD00005498,U00456,P0162,2,2025-11-20 19:40:56.656264,已完成,复购,0.0,1014.31,333.47,运动,2028.62,1361.68,广州
ORD00005499,U00364,P0199,3,2025-10-24 18:20:56.656264,已完成,直播,0.3,706.35,272.52,电子产品,1483.34,911.04,上海
ORD00005500,U00457,P0061,3,2025-12-05 17:44:56.656264,已完成,活动,0.0,1009.85,606.4,家居,3029.55,1210.35,成都
ORD00005501,U00008,P0034,2,2025-12-30 22:00:56.656264,已完成,直播,0.0,1905.04,781.01,电子产品,3810.08,2248.06,杭州
ORD00005502,U00089,P0091,3,2025-12-19 00:39:56.656264,已完成,直播,0.2,1321.37,620.92,运动,3171.29,1681.08,深圳
ORD00005503,U00357,P0158,2,2025-09-19 17:56:56.656264,待发货,推荐,0.2,1621.53,784.2,服装,2594.45,1339.73,上海
ORD00005504,U00289,P0160,2,2025-10-11 08:48:56.656264,已完成,复购,0.2,1170.31,362.93,服装,1872.5,1291.81,北京
ORD00005505,U00409,P0028,2,2025-09-03 04:13:56.656264,已完成,直播,0.0,14.46,5.1,食品,28.92,18.72,深圳
ORD00005506,U00450,P0134,2,2025-12-01 20:56:56.656264,已完成,搜索,0.0,879.16,602.69,食品,1758.32,552.94,成都
ORD00005507,U00301,P0029,2,2025-11-03 16:21:56.656264,已完成,推荐,0.2,1849.59,1225.29,电子产品,2959.34,998.88,北京
ORD00005508,U00209,P0006,1,2026-01-18 07:43:56.656264,已完成,推荐,0.0,1811.85,576.82,电子产品,1811.85,1235.03,成都
ORD00005509,U00035,P0023,1,2025-10-02 03:48:56.656264,已完成,活动,0.0,198.37,67.18,运动,198.37,131.19,成都
ORD00005510,U00138,P0018,2,2026-01-25 06:27:56.656264,已完成,直播,0.3,371.25,175.66,服装,519.75,273.83,北京
ORD00005511,U00220,P0161,2,2026-01-05 22:03:56.656264,已完成,复购,0.0,1569.17,885.01,美妆,3138.34,1368.32,武汉
ORD00005512,U00424,P0181,1,2025-08-18 06:49:56.656264,已退款,推荐,0.1,857.73,578.74,电子产品,771.96,251.09,广州
ORD00005513,U00241,P0002,1,2025-08-22 04:14:56.656264,已完成,直播,0.0,833.23,429.39,电子产品,833.23,403.84,上海
ORD00005514,U00236,P0134,1,2025-11-17 01:08:56.656264,已完成,推荐,0.0,879.16,602.69,食品,879.16,276.47,深圳
ORD00005515,U00475,P0121,3,2026-01-06 22:51:56.656264,待发货,搜索,0.0,1119.32,564.11,服装,3357.96,1665.63,广州
ORD00005516,U00092,P0004,1,2025-08-11 19:45:56.656264,已完成,搜索,0.0,130.12,50.14,运动,130.12,79.98,深圳
ORD00005517,U00050,P0032,1,2025-11-03 17:05:56.656264,已完成,复购,0.0,964.21,427.36,家居,964.21,536.85,成都
ORD00005518,U00213,P0125,1,2025-08-28 05:59:56.656264,已取消,搜索,0.0,1432.36,564.96,食品,1432.36,867.4,杭州
ORD00005519,U00234,P0050,2,2025-10-19 07:06:56.656264,已完成,直播,0.0,899.65,601.72,服装,1799.3,595.86,深圳
ORD00005520,U00147,P0006,3,2025-09-17 22:35:56.656264,已完成,复购,0.0,1811.85,576.82,电子产品,5435.55,3705.09,广州
ORD00005521,U00002,P0145,3,2025-09-16 09:34:56.656264,已取消,搜索,0.0,792.02,242.22,食品,2376.06,1649.4,深圳
ORD00005522,U00027,P0063,1,2025-10-25 05:38:56.656264,已完成,活动,0.2,351.54,227.72,家居,281.23,99.06,成都
ORD00005523,U00243,P0116,1,2025-10-15 21:16:56.656264,已完成,直播,0.0,1166.49,776.54,电子产品,1166.49,389.95,深圳
ORD00005524,U00423,P0107,2,2026-01-11 22:49:56.656264,已完成,推荐,0.1,1773.84,998.62,食品,3192.91,1395.4,成都
ORD00005525,U00067,P0165,3,2025-11-20 04:59:56.656264,已完成,搜索,0.3,862.02,386.13,食品,1810.24,999.37,深圳
ORD00005526,U00211,P0128,1,2025-10-13 09:57:56.656264,已完成,搜索,0.3,560.62,184.93,电子产品,392.43,262.98,武汉
ORD00005527,U00141,P0087,2,2025-11-06 19:33:56.656264,已完成,推荐,0.0,101.87,54.13,服装,203.74,95.48,西安
ORD00005528,U00150,P0064,2,2025-11-07 06:37:56.656264,已完成,搜索,0.3,1206.11,570.69,运动,1688.55,889.59,西安
ORD00005529,U00164,P0108,1,2025-09-22 03:00:56.656264,已完成,搜索,0.0,826.29,377.24,运动,826.29,449.05,深圳
ORD00005530,U00374,P0138,1,2025-09-28 17:55:56.656264,已完成,搜索,0.0,337.19,205.74,食品,337.19,131.45,西安
ORD00005531,U00445,P0128,1,2026-01-08 05:17:56.656264,已取消,直播,0.2,560.62,184.93,电子产品,448.5,300.55,深圳
ORD00005532,U00479,P0187,3,2025-12-17 18:00:56.656264,已完成,搜索,0.2,96.41,45.28,服装,231.38,122.71,北京
ORD00005533,U00177,P0043,1,2025-11-29 21:00:56.656264,已完成,直播,0.0,1994.77,1340.23,运动,1994.77,654.54,广州
ORD00005534,U00296,P0150,1,2025-09-07 23:30:56.656264,已完成,搜索,0.0,1588.7,743.09,食品,1588.7,845.61,深圳
ORD00005535,U00059,P0039,1,2025-10-31 05:25:56.656264,已完成,搜索,0.0,913.38,499.27,食品,913.38,414.11,广州
ORD00005536,U00203,P0106,1,2025-08-12 17:25:56.656264,已完成,搜索,0.1,1037.67,701.35,服装,933.9,302.69,武汉
ORD00005537,U00091,P0075,1,2025-11-16 21:50:56.656264,已完成,搜索,0.2,1838.96,1116.31,运动,1471.17,578.12,西安
ORD00005538,U00337,P0003,1,2025-09-04 20:50:56.656264,已完成,推荐,0.0,250.3,137.73,服装,250.3,112.57,杭州
ORD00005539,U00323,P0116,3,2025-09-18 14:44:56.656264,已完成,搜索,0.3,1166.49,776.54,电子产品,2449.63,818.9,深圳
ORD00005540,U00242,P0195,2,2025-12-16 03:48:56.656264,已完成,直播,0.0,1613.83,954.8,电子产品,3227.66,1318.06,武汉
ORD00005541,U00257,P0107,2,2025-12-17 22:56:56.656264,已完成,复购,0.3,1773.84,998.62,食品,2483.38,1085.31,武汉
ORD00005542,U00382,P0149,2,2025-09-13 21:51:56.656264,已完成,活动,0.2,134.57,70.43,美妆,215.31,102.62,成都
ORD00005543,U00265,P0095,1,2025-12-18 05:17:56.656264,已完成,复购,0.3,1307.8,574.52,美妆,915.46,513.3,广州
ORD00005544,U00215,P0086,1,2025-12-25 20:54:56.656264,已完成,复购,0.0,355.19,127.67,家居,355.19,227.52,广州
ORD00005545,U00259,P0181,1,2025-10-14 23:09:56.656264,已完成,推荐,0.1,857.73,578.74,电子产品,771.96,251.09,西安
ORD00005546,U00004,P0126,1,2025-08-21 01:40:56.656264,已完成,搜索,0.1,897.6,498.21,运动,807.84,359.45,武汉
ORD00005547,U00380,P0084,1,2025-10-08 05:23:56.656264,已完成,推荐,0.1,1388.23,706.32,运动,1249.41,613.72,北京
ORD00005548,U00457,P0063,2,2025-08-07 18:41:56.656264,已取消,推荐,0.0,351.54,227.72,家居,703.08,247.64,成都
ORD00005549,U00251,P0060,1,2026-01-03 22:45:56.656264,已完成,复购,0.2,707.11,398.46,电子产品,565.69,246.92,成都
ORD00005550,U00109,P0054,2,2025-11-01 19:06:56.656264,已完成,直播,0.3,1944.12,1286.07,电子产品,2721.77,921.27,成都
ORD00005551,U00368,P0025,1,2025-09-09 00:37:56.656264,已完成,直播,0.2,716.67,243.15,食品,573.34,378.82,上海
ORD00005552,U00265,P0136,1,2025-08-29 17:54:56.656264,已完成,推荐,0.3,655.33,373.1,美妆,458.73,197.56,广州
ORD00005553,U00048,P0040,1,2025-08-18 05:22:56.656264,已完成,复购,0.1,1775.71,575.05,电子产品,1598.14,1080.59,武汉
ORD00005554,U00110,P0095,2,2025-12-22 20:07:56.656264,已退款,直播,0.0,1307.8,574.52,美妆,2615.6,1466.56,武汉
ORD00005555,U00471,P0196,2,2025-08-07 19:14:56.656264,已完成,直播,0.3,1958.44,1298.71,食品,2741.82,923.62,杭州
ORD00005556,U00420,P0018,1,2025-09-16 02:51:56.656264,已完成,直播,0.0,371.25,175.66,服装,371.25,195.59,成都
ORD00005557,U00466,P0171,1,2025-10-16 03:00:56.656264,已完成,活动,0.3,807.24,376.81,电子产品,565.07,301.3,武汉
ORD00005558,U00350,P0096,1,2025-11-05 06:32:56.656264,待发货,搜索,0.1,1158.54,509.67,服装,1042.69,583.98,武汉
ORD00005559,U00367,P0140,3,2025-11-25 00:15:56.656264,已完成,搜索,0.1,1078.72,582.15,家居,2912.54,1340.74,成都
ORD00005560,U00195,P0007,2,2025-11-27 02:44:56.656264,已完成,搜索,0.0,41.89,18.39,美妆,83.78,47.0,武汉
ORD00005561,U00174,P0067,1,2025-11-14 16:16:56.656264,已取消,直播,0.0,672.08,399.92,家居,672.08,272.16,深圳
ORD00005562,U00457,P0105,2,2025-09-19 07:46:56.656264,已完成,推荐,0.0,1093.01,513.18,美妆,2186.02,1159.66,成都
ORD00005563,U00187,P0076,2,2025-12-07 19:50:56.656264,已完成,搜索,0.0,1702.47,633.48,食品,3404.94,2137.98,上海
ORD00005564,U00314,P0196,2,2025-08-18 21:08:56.656264,待发货,搜索,0.0,1958.44,1298.71,食品,3916.88,1319.46,武汉
ORD00005565,U00038,P0177,1,2025-12-04 05:01:56.656264,已完成,推荐,0.2,663.52,408.89,食品,530.82,203.7,北京
ORD00005566,U00335,P0015,1,2025-09-16 05:05:56.656264,已退款,推荐,0.0,164.34,110.9,美妆,164.34,53.44,成都
ORD00005567,U00162,P0075,2,2025-09-03 21:02:56.656264,已完成,搜索,0.1,1838.96,1116.31,运动,3310.13,1300.77,北京
ORD00005568,U00131,P0039,2,2025-10-07 01:48:56.656264,已完成,活动,0.2,913.38,499.27,食品,1461.41,662.58,深圳
